date,mm_per_day
5/9/2016, 0.4930859573993887
5/10/2016, 2.4467303838110306
5/11/2016, 5.383778772421374
5/12/2016, 1.050044030015819
5/13/2016, 0.17572673614834974
5/14/2016, 0.296025034268842
5/15/2016, 0.6166656123481782
5/16/2016, 3.485346718569858
5/17/2016, 1.2086731590342388
5/18/2016, 0.633363922533984
5/19/2016, 0.0019499617172418359
5/20/2016, 0.03752620500748217
5/21/2016, 0.15558587099414833
5/22/2016, 0.17022956929763117
5/23/2016, 0.2371972046176636
5/24/2016, 0.04920471111219569
5/25/2016, 0.022905682291387376
5/26/2016, 0.1448039370835791
5/27/2016, 1.424626352320562
5/28/2016, 1.0376018848700967
5/29/2016, 0.010267462708545593
5/30/2016, 0.1013020929339156
5/31/2016, 0.19062062998950988
6/1/2016, 0.03821258663565434
6/2/2016, 0.4774547781155321
6/3/2016, 1.132485835824597
6/4/2016, 0.33042269862522455
6/5/2016, 1.5254136140306191
6/6/2016, 1.7055139739791405
6/7/2016, 2.9310264146580156
6/8/2016, 0.2838857787657184
6/9/2016, 0.1597932432568303
6/10/2016, 0.11099732384642197
6/11/2016, 0.8502997790539454
6/12/2016, 0.9450051068115398
6/13/2016, 0.07849273284798375
6/14/2016, 0.012673712008139479
6/15/2016, 0.0021941645278314944
6/16/2016, 0.00023399087306682676
6/17/2016, 0.04328143550943273
6/18/2016, 0.20777533003659812
6/19/2016, 0.06971094933489959
6/20/2016, 0.052973190574769756
6/21/2016, 0.28237227315534763
6/22/2016, 0.0033976729281751466
6/23/2016, 0.0010402149740779043
6/24/2016, 0.037815800025596896
6/25/2016, 1.5695483634742742
6/26/2016, 1.4017023612824089
6/27/2016, 0.4426601209547685
6/28/2016, 0.6254251661494222
6/29/2016, 1.1222650908585141
6/30/2016, 0.02141187151184663
7/1/2016, 0.03214631363300835
7/2/2016, 0.05686326904853272
7/3/2016, 0.08661722122422714
7/4/2016, 0.5720554246152506
7/5/2016, 0.5817608801478671
7/6/2016, 1.418141455747111
7/7/2016, 0.9191263707536799
7/8/2016, 0.1320925086970802
7/9/2016, 0.007835218196011491
7/10/2016, 0.002458706526512479
7/11/2016, 0.004401212109731095
7/12/2016, 0.0063080710310250325
7/13/2016, 0.2518233600390112
7/14/2016, 0.006529794160068798
7/15/2016, 0.14627912327901707
7/16/2016, 3.0913947502480092
7/17/2016, 0.5026345219622221
7/18/2016, 0.02822150287095812
7/19/2016, 0
7/20/2016, 0.047016547493766256
7/21/2016, 0.018311265282206845
7/22/2016, 0.018952639271632103
7/23/2016, 0.018956277128627134
7/24/2016, 0.024884026820919745
7/25/2016, 0.18741758772907338
7/26/2016, 0.7226994002533715
7/27/2016, 0.7866299044661769
7/28/2016, 0.027612139732041116
7/29/2016, 0.08955170028755664
7/30/2016, 0.11689480879410542
7/31/2016, 0.10399866956876558
8/1/2016, 0.0006113726642012459
8/2/2016, 0
8/3/2016, 0.001588455815096242
8/4/2016, 0.00006712132153295111
8/5/2016, 0
8/6/2016, 0.0012844521503881637
8/7/2016, 0.08309176959189077
8/8/2016, 0.7651593019378234
8/9/2016, 3.9870461263640506
8/10/2016, 0.6909175629072043
8/11/2016, 0.008488332988410596
8/12/2016, 0.024943027853802754
8/13/2016, 0.08785733934490375
8/14/2016, 0.008820575047559539
8/15/2016, 0.012133568794595578
8/16/2016, 0.015671616281763615
8/17/2016, 0.014646701212878215
8/18/2016, 1.0075508754055287
8/19/2016, 2.737791620304582
8/20/2016, 2.013594424484543
8/21/2016, 2.6088737448722417
8/22/2016, 0.15468277913186718
8/23/2016, 0.025986097841942717
8/24/2016, 0.19911342724867281
8/25/2016, 0.30218219314723704
8/26/2016, 0.051738341864585286
8/27/2016, 0.39478965403551225
8/28/2016, 6.785501347293348
8/29/2016, 7.512931670107515
8/30/2016, 1.97399526939164
8/31/2016, 0.03632328696112455
9/1/2016, 0.17363130433580448
9/2/2016, 3.956208357910824
9/3/2016, 9.649877168404965
9/4/2016, 0.1445237353624286
9/5/2016, 0.21039580460140897
9/6/2016, 0.03163144967989215
9/7/2016, 0.016563357637469165
9/8/2016, 0.05739413760867161
9/9/2016, 0.017389791032330012
9/10/2016, 0.08215813478630989
9/11/2016, 0.02037495626061999
9/12/2016, 0.02951066251139502
9/13/2016, 0.06299243786572982
9/14/2016, 1.8801499617931736
9/15/2016, 2.3905858296243667
9/16/2016, 0.5979219592058342
9/17/2016, 0.029730305286995266
9/18/2016, 0.42378811675536904
9/19/2016, 7.736523715044106
9/20/2016, 0.9705438775236614
9/21/2016, 0.18316350426978042
9/22/2016, 0.5956476161789152
9/23/2016, 4.177702378877658
9/24/2016, 10.11545332064241
9/25/2016, 0.2643648450277502
9/26/2016, 0.07440090141088761
9/27/2016, 0.05145376751460406
9/28/2016, 0.05436241010189325
9/29/2016, 0.33546913123039385
9/30/2016, 1.1562730413974314
10/1/2016, 5.0350933050915625
10/2/2016, 3.252417461525056
10/3/2016, 3.6445701061747595
10/4/2016, 3.66427091991313
10/5/2016, 2.323050027482103
10/6/2016, 4.070750496018446
10/7/2016, 0.2353382351462584
10/8/2016, 0.2954549691496635
10/9/2016, 0.407451451775612
10/10/2016, 1.62450272474998
10/11/2016, 2.6375294929887123
10/12/2016, 1.60270158290211
10/13/2016, 0.18935388989060783
10/14/2016, 2.198132767045607
10/15/2016, 1.5716958217148833
10/16/2016, 1.2260287774485883
10/17/2016, 3.1529554991018043
10/18/2016, 2.001478838780599
10/19/2016, 0.5148184463562753
10/20/2016, 2.7206123733142076
10/21/2016, 4.468448786095396
10/22/2016, 0.6639124167158217
10/23/2016, 1.2127937987639756
10/24/2016, 3.89915324959112
10/25/2016, 4.301577120814007
10/26/2016, 14.174836447971687
10/27/2016, 4.5212701423707005
10/28/2016, 0.17861327339497815
10/29/2016, 0.09948908843204547
10/30/2016, 0.1484757670481205
10/31/2016, 0.18162081725323082
11/1/2016, 0
11/2/2016, 0
11/3/2016, 0
11/4/2016, 0
11/5/2016, 0
11/6/2016, 0
11/7/2016, 0
11/8/2016, 0
11/9/2016, 0
11/10/2016, 0
11/11/2016, 0
11/12/2016, 0
11/13/2016, 0
11/14/2016, 0
11/15/2016, 0
11/16/2016, 0
11/17/2016, 0
11/18/2016, 0
11/19/2016, 0
11/20/2016, 0
11/21/2016, 0
11/22/2016, 0
11/23/2016, 0
11/24/2016, 0
11/25/2016, 0
11/26/2016, 0
11/27/2016, 0
11/28/2016, 0
11/29/2016, 0
11/30/2016, 0
12/1/2016, 0
12/2/2016, 0
12/3/2016, 0
12/4/2016, 0
12/5/2016, 0
12/6/2016, 0
12/7/2016, 0
12/8/2016, 0
12/9/2016, 0
12/10/2016, 0
12/11/2016, 0
12/12/2016, 0
12/13/2016, 0
12/14/2016, 0
12/15/2016, 0
12/16/2016, 0
12/17/2016, 0
12/18/2016, 0
12/19/2016, 0
12/20/2016, 0
12/21/2016, 0
12/22/2016, 0
12/23/2016, 0
12/24/2016, 0
12/25/2016, 0
12/26/2016, 0
12/27/2016, 0
12/28/2016, 0
12/29/2016, 0
12/30/2016, 0
12/31/2016, 0
